,emotion,cos_sim,high_dialog_id,high_dialog,os_dialog_id,os_dialog
24474,neutral,0.9344,4138038,"- - This is not to be negotiated So you go ahead , you do your job , and you swallow it . Proceed with the operation . Everybody there is a bomb !
- - Get under your desks . Now ! Now ! And I 'll like to suggest that you and I tried to minimise this new tension and avoid any misunderstanding You will forgive me , if I have no assurances to offer in response Not today , when we are still counting the dead . The gun to the head of an Iranian diplomat , live of British Television .
- - We 'll be lucky to salvage any kind of peace after this . We know too much about each other , it 's not safe .
- - I know . You betrayed everyone that every trusted you . You 're a traitor .
- - We trusted you You betrayed this operation , and you betrayed Harry 's . You 've never found your place , and now ... , now you don 't have one .
- - I switched syringes . If I came with you , they 'd know If they know , they 'll come after you . I can 't let that happen .
- - You walk away and you don 't look back .
- - Not ever .",4245727,"- Are you going to marry my mother ?
- Not marry .
- As good as .
- You didn 't scoot . No . I won 't scoot now .
- Not ever ."
24475,neutral,0.9339,3816192,"- - If we have to , we Can hide in the hills a few days and wait till it 's all over .
- - I would never let you go , you know that .
- - Never .",2750130,"- Nothing ever different .
- Never , never , never ."
24476,neutral,0.9326,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",3212997,"- I shall not set my foot in the house where sinners are scoffing at a holy man !
- Stop the carriage this instant ! Your son 'll come home and his mother 's left the house !
- How are we going to explain your departure ?
- Oh now ! Listen to yourselves !
- And what were you thinking when you were blaspheming Tartuffe ? or when you were dragging Tartuffe through the mire ?
- I shall not forgive you this !
- NEVER ! I shall not forgive you this
- NEVER !"
24477,neutral,0.9321,146453,"- - Daimon Michiko ... I 'll never forgive you .
- - Never .",807045,"- I will never ... let you or my grandfather hurt my family again . I will kill the host ... and then I will kill myself . The king will never ... come to this world . Never .
- Never ."
24478,neutral,0.932,493885,"- - You took your damn time getting here . We would never let you hang . Of course not . And if we had , the funeral would have been ... beautiful . We came looking . Charon said you were having such a good time , you didn 't want to see us .
- - Be honest .
- - Did any of you think I did it ?
- - Never even crossed my mind .
- - Did you ever think we 'd abandoned you ?
- - Never .",99454,"- How long have you known each other ?
- We 've known each other since we were kids . Her father brought her up alone . He was a developer . He was a close friend of mine ... mine was a builder he worked all the time . Especially on his villa . He took me there in summer .
- That 's is where we met ... we played together . Then one day the villa caught fire . She was the only one who escaped . So then , having no family , or anyone she was made a ward of the state . That really upset my parents . So they arranged to adopt her .
- So when did you fall in love ?
- I don 't know ... I don 't really remember .
- As kids , you 're not really engaged .
- Then she was a teenager . I always thought her very beautiful . It was set up for me ... I was to be in love with her . Everybody said "" You 're made for each other . That was our destiny , as the piano was yours . We grew up together without ever questioning it .
- You never had any affairs ?
- Yes , but nothing serious . Just superficial .
- And did she ?
- I 'm the only person in the world she 's ever been interested in .
- Does she even have any friends ?
- She has no need . She 's not interested .
- And in the time you 've been together ... have you never thought about having children ?
- She 's totally against having children .
- That never bothered you ?
- I never imagined things differently . I never thought of another life ... before you .
- Never ? Never ."
24479,neutral,0.9305,6601868,"- - Sebastian , I love you . You are so beautiful .
- - Sebastian , love me .
- - You impotent fool . You 'll never have me , and you 've never had me .
- - Never !",1723770,"- Cas , darling .
- Oh , Madge . Madge .
- Darling , what 's the matter ? Madge .
- What is it , sweetie ?
- Never let me out of your sight again , please .
- Darling , of course not . And never , never , never mention New York to me again as long as I live .
- Never . Never , never !"
24480,neutral,0.9293,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",2267564,"- Hi . They said on TV you were badly hurt .
- You 're not going to die , are you ?
- Of course not . When have you seen me on the mat ?
- Well , never ."
24481,neutral,0.9287,3451210,"- - Surrender , General .
- - Never !",6406950,"- Will you sign the Deed of Abdication ?
- Never !"
24482,neutral,0.9283,4097951,"- - He never should have come back .
- - Never .",7161863,"- For fifteen years , I never saw him take to anybody like that .
- Never ."
24483,neutral,0.927,6601868,"- - Sebastian , I love you . You are so beautiful .
- - Sebastian , love me .
- - You impotent fool . You 'll never have me , and you 've never had me .
- - Never !",3947840,"- I 'd tap that .
- Thank you , Kia . You 're gorgeous . And go , Yvonne .
- Women .
- Yeah . Yeah , you know what I 'm saying ? Sebastian ? Is that you ?
- Hey , what 's going on , Yvonne ? Who 's this one ? Nothing . I mean , our school lost its top gun , Sebastian Hastings .
- Well , time comes for a man to move along , Yvonne .
- I know , Sebastian . In the end I wasn 't woman enough for you .
- No , you weren 't . That 's something I 'll always have to live with . It just hurts , that 's all . Love is pain . Just know I 'll never forget you , Sebastian .
- Ever ! Never !"
24484,neutral,0.9259,110779,"- - It 's happening again .
- - I 'm scared , Bobo . please .
- - Come on , Bobo turn . Bobo , look up . Give the signal to Anna .
- - I am telling the truth .
- - Give her the signal now !
- - Bobo , please . Now , will you tell me the truth ?
- - I 'II never tell you .
- - Never !",2362007,"- Have you ever heard of Phalaenopsis sanderiana ?
- It reminded me of you .
- You got the job , didn 't you ? Best offer anyone ever made me .
- So when do you start ?
- We had a little problem agreeing on that . He suggested immediately .
- I suggested never .
- Never ? Never ."
24485,neutral,0.925,3451210,"- - Surrender , General .
- - Never !",358226,"- You have lost Gæmelkrå . Give up .
- Never !"
24486,neutral,0.9244,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",2491771,"- I wouldn 't do that ... what those other people did to you , leave you . I would never do that . I know .
- Never . I know ."
24487,neutral,0.924,1330917,"- - You ... You were dying . I had to . I will never forgive you .
- - Never .",1886888,"- I thought you were really going to kill me
- Never !"
24488,neutral,0.9238,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",6279205,"- Chicago PD !
- Don 't move ; Keep your hands where we can see them .
- Hey , hey , hey , what is this ? Get on your knees !
- Did you really think you could just kill Maya ?
- Bitch , you talking crazy . She was my friend ! That 's enough . She was my friend and you killed her !
- Hey , I don 't know what she talking about .
- Hey , Sarge . Looks like we got an All Star ring in the glove box .
- Hey , that 's not what it looks like .
- It never is ."
24489,neutral,0.9238,493885,"- - You took your damn time getting here . We would never let you hang . Of course not . And if we had , the funeral would have been ... beautiful . We came looking . Charon said you were having such a good time , you didn 't want to see us .
- - Be honest .
- - Did any of you think I did it ?
- - Never even crossed my mind .
- - Did you ever think we 'd abandoned you ?
- - Never .",1511484,"- Thanks for before .
- If we 'd been taken to the station , I would 've been doomed .
- I wouldn 't dare crush your career !
- I could use your mom 's help now .
- You know that priest ... The one who hooked you up ?
- Yes . My mom never let him pay . He insisted but she always refused .
- Know why ? Because he 's a priest .
- That 's not why . Because she wanted to sweeten him up for my benefit . I was always a dunce in school . I 'd open a book and get distracted after 5 minutes . I couldn 't concentrate . I 've been a failure ... at everything , I 've missed any opportunity life offered me . The only goal I 've achieved was with this job . It 's a real satisfaction . In fact ... I want to do it well ... and give it my all . I lied to you today .
- About what ? My mom doesn 't have a shop .
- So no hemming and mending ?
- She did that at night . But my mom ... is a cleaning lady . At bowling alleys , private homes , anywhere .
- To think , I would always sleep till noon !
- I couldn 't help it . I knew I was supposed to get out of that fucking bed but ... I couldn 't .
- Listen ... did that blonde chick ever bring you here ?
- Never ."
24490,neutral,0.9233,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",792543,"- That bastard came looking for me yesterday . Wanted to kill me , he says . Even brought a cutter . I bothered that transfer from Seoul . My life motto is , Don 't live a life with any debts . You came to tell me this rubbish ?
- Go back home . For me , it 's all in the past .
- Oh yeah ? Then I 'll just have to kill him .
- Hey ! What is it that you want ?
- If it 's going to be like this , let 's just end this .
- Because of that bastard , you 're giving in ? If I say so , would you forget all this ? Last question , even for a moment ... did you never even liked me ?
- Yeah , never ."
24491,neutral,0.9232,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",4899354,"- Will someone shut this man up !
- Never . Never !"
24492,neutral,0.9229,5288247,"- - Poor thing . That never happened when dad was here .
- - Never ever !",5426683,"- I don 't wanna ever wake up .
- Never , ever , ever ."
24493,neutral,0.9226,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",7750206,"- Naughty boy ! This room is forbidden . Do you understand ? Forbidden . I-I 'm sorry .
- Sorry . I- Never come into this room again .
- Never , never , never !"
24494,neutral,0.9226,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",6519998,"- Let me go . I 've never done anything to you .
- No , never again ."
24495,neutral,0.9225,7062232,"- - Mardon 's gonna have to be a real wizard to get out this time .
- - You know , flash , this morning I thought you were just a hyperactive jerk . But you 're okay . Give me five .
- - Too slow .
- - Hey , we never did settle who 's the fastest man alive .
- - No , we never did .",5461807,"- But you never found him .
- No , I never did ."
24496,neutral,0.9217,300219,"- - Please ! Don 't let me go !
- - Never .",1615923,"- Don 't hold back .
- Never do ."
24497,neutral,0.9217,6601868,"- - Sebastian , I love you . You are so beautiful .
- - Sebastian , love me .
- - You impotent fool . You 'll never have me , and you 've never had me .
- - Never !",2046475,"- Do you know that you 're a delightful kisser ?
- Well I never !"
24498,neutral,0.9216,6326666,"- - You seem more affected by his death than by that of your husband . Charles was ill for a very long time . In his case I was prepared . But de Vaudrec died so suddenly . Still when a man leaves the whole of his fortune to a woman it cannot be ignored .
- - It ... well , it requires some explanation . He left his fortune to me because he had no close relatives to leave it to . He was very fond of me . There was nothing more .
- - Never .",498562,"- Dad ? I didn 't see your truck out there .
- Natalie . Where 's my dad ?
- There was an emergency at one of his buildings . We were right in the middle of Chinatown .
- I 'm going to go grab some food .
- We made lasagna , let me heat some up for you . Your father does nothing but rave about you , you know . He couldn 't be more proud . He exaggerates .
- I doubt that .
- I know we haven 't talked much , but I want you to know that I care about your father very much . He 's the ... kindest , sweetest , most honest man I 've ever met . The way he talks about you , your passion , your integrity ... I would never do anything to hurt him , or you .
- Never ."
